prod_nbr,fecha,mes,precio,qty,promocion,descuento,venta_neta,transacciones,prod_nm,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,marca_fabricante,tipo_marca,estimated_unit_price,promociones_detectadas
50014835,2024-02-21,2024-02,257.76,1,0,0.0,257.76,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2024-02-27,2024-02,257.76,1,0,0.0,257.76,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2024-05-17,2024-05,257.76,1,0,0.0,257.76,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2024-07-23,2024-07,257.76,1,0,0.0,257.76,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2024-07-25,2024-07,257.76,1,0,0.0,257.76,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2024-08-15,2024-08,257.76,1,1,6.0,257.76,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,1.0
50014835,2024-11-02,2024-11,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2024-12-02,2024-12,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-01-22,2025-01,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-06-17,2025-06,188.79,2,0,0.0,377.58,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-08-04,2025-08,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-08-26,2025-08,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-09-18,2025-09,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-09-28,2025-09,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-11-20,2025-11,188.79,1,0,0.0,188.79,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50014835,2025-12-09,2025-12,188.7933333333333,3,0,0.0,566.38,1,PAPEL CARBON T/C NG C/100,6.0,PAPEL,606.0,PAPEL CARBON,60601.0,CARBON CARTA,11556,PELIKAN MEXICO,PELIKAN,Marca Externa,188.79,
50016492,2024-01-30,2024-01,275.0,1,0,0.0,275.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2024-05-25,2024-05,275.0,1,0,0.0,275.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2024-06-08,2024-06,275.0,1,0,0.0,275.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2024-07-01,2024-07,275.0,6,0,0.0,1650.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2024-08-02,2024-08,275.0,1,1,6.0,275.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,2.0
50016492,2024-08-06,2024-08,275.0,1,1,6.0,275.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,2.0
50016492,2024-08-15,2024-08,275.0,2,1,6.0,550.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,2.0
50016492,2024-09-18,2024-09,275.0,2,0,0.0,550.0,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2024-12-30,2024-12,249.14,2,0,0.0,498.28,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2025-01-12,2025-01,249.14,1,0,0.0,249.14,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2025-02-14,2025-02,249.14,1,0,0.0,249.14,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2025-06-08,2025-06,999.14,2,0,0.0,1998.28,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2025-09-04,2025-09,154.31,1,0,0.0,154.31,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2025-09-25,2025-09,267.59,1,0,0.0,267.59,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2025-10-13,2025-10,249.14,1,0,0.0,249.14,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2026-01-07,2026-01,249.14,1,0,0.0,249.14,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2026-02-28,2026-02,249.14,1,0,0.0,249.14,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016492,2026-03-07,2026-03,249.14,2,0,0.0,498.28,1,PAPEL XE RJ DC CAJA CON 2500 HOJAS,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60102.0,PAPEL COPIADORA DOBLE CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,249.14,
50016558,2024-04-05,2024-04,51.64,1,0,0.0,51.64,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2024-05-09,2024-05,55.46,1,0,0.0,55.46,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2024-06-11,2024-06,51.64,1,0,0.0,51.64,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2024-10-12,2024-10,54.22,1,0,0.0,54.22,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2025-01-31,2025-01,57.33,1,0,0.0,57.33,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2025-07-01,2025-07,61.58,1,0,0.0,61.58,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2025-07-10,2025-07,57.33,1,0,0.0,57.33,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2025-09-09,2025-09,57.33,1,0,0.0,57.33,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2025-11-26,2025-11,57.32666666666666,3,0,0.0,171.98,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2025-12-17,2025-12,57.33,1,0,0.0,57.33,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2026-02-28,2026-02,57.33,1,0,0.0,57.33,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016558,2026-04-11,2026-04,57.33,1,0,0.0,57.33,1,TARJETA OPALINA 5X9CM 100PZ,6.0,PAPEL,604.0,PAPEL FINO,60402.0,OPALINA,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,57.33,
50016621,2024-02-05,2024-02,171.55,1,0,0.0,171.55,1,PAPEL PARMNT NAT TC 50H 90GR,6.0,PAPEL,604.0,PAPEL FINO,60404.0,PAPEL FINO,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,180.17,
50016621,2024-05-13,2024-05,171.55,1,0,0.0,171.55,1,PAPEL PARMNT NAT TC 50H 90GR,6.0,PAPEL,604.0,PAPEL FINO,60404.0,PAPEL FINO,11413,POCHTECA PAPEL,POCHTECA,Marca Externa,180.17,
50027543,2024-08-06,2024-08,36.51,2,1,6.0,73.02,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,1.0
50027543,2024-12-20,2024-12,55.09,1,0,0.0,55.09,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-02-04,2025-02,55.09,1,0,0.0,55.09,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-03-24,2025-03,55.09,1,0,0.0,55.09,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-04-04,2025-04,55.09,1,0,0.0,55.09,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-08-30,2025-08,55.086666666666666,3,0,0.0,165.26,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-09-02,2025-09,55.09,1,0,0.0,55.09,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-09-18,2025-09,55.09,2,0,0.0,110.18,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-09-23,2025-09,55.09,2,0,0.0,110.18,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-09-30,2025-09,55.085,2,0,0.0,110.17,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2025-10-02,2025-10,55.09,2,0,0.0,110.18,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50027543,2026-02-28,2026-02,55.09,1,0,0.0,55.09,1,SOBRE CARTA C/ELASTICO AZ/GRIS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.09,
50028188,2024-01-03,2024-01,53.36,1,0,0.0,53.36,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2024-05-02,2024-05,53.36,2,0,0.0,106.72,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2024-05-07,2024-05,53.36,1,0,0.0,53.36,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2024-07-16,2024-07,53.36,1,0,0.0,53.36,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2024-08-06,2024-08,40.12,1,1,6.0,40.12,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,1.0
50028188,2024-10-17,2024-10,53.36,1,0,0.0,53.36,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-01-21,2025-01,55.95,2,0,0.0,111.9,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-05-16,2025-05,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-08-01,2025-08,39.16,1,0,0.0,39.16,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-08-14,2025-08,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-08-18,2025-08,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-09-03,2025-09,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-12-04,2025-12,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-12-15,2025-12,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2025-12-18,2025-12,55.9475,4,0,0.0,223.79,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2026-02-11,2026-02,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028188,2026-03-19,2026-03,55.95,1,0,0.0,55.95,1,SOBRE CARTA C/ELASTICO AZ/TRNS,6.0,PAPEL,603.0,SOBRES,60302.0,SOBRES DE POLIPROPILENO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,55.95,
50028915,2024-01-18,2024-01,1162.93,1,0,0.0,1162.93,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2024-02-20,2024-02,145.69,2,0,0.0,291.38,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2024-05-30,2024-05,145.69,1,0,0.0,145.69,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2024-06-07,2024-06,145.69,1,0,0.0,145.69,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2024-06-24,2024-06,568.105,2,0,0.0,1136.21,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2024-08-07,2024-08,145.69,4,1,6.0,582.76,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,2.0
50028915,2024-09-03,2024-09,145.69,2,0,0.0,291.38,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2024-09-10,2024-09,145.69,2,0,0.0,291.38,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2024-11-28,2024-11,97.12666666666668,3,0,0.0,291.38,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-01-17,2025-01,654.3100000000001,5,0,0.0,3271.55,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-02-10,2025-02,131.12,2,0,0.0,262.24,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-03-28,2025-03,116.55,1,0,0.0,116.55,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-04-11,2025-04,145.69,3,0,0.0,437.07,2,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-04-14,2025-04,322.586,5,0,0.0,1612.93,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-04-22,2025-04,145.69,1,0,0.0,145.69,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-04-24,2025-04,145.69,1,0,0.0,145.69,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-05-26,2025-05,111.21,1,0,0.0,111.21,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-06-13,2025-06,111.21,2,0,0.0,222.42,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-06-20,2025-06,111.21,2,0,0.0,222.42,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-06-22,2025-06,111.205,2,0,0.0,222.41,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
50028915,2025-06-23,2025-06,111.20666666666666,6,0,0.0,667.24,1,PAPEL XE RJ TC 500H 99 75G/M,6.0,PAPEL,601.0,PAPEL PARA COPIADORA,60101.0,PAPEL COPIADORA CARTA,12071,"XEROX MEXICANA,",XEROX,Marca Externa,145.69,
